url,source_locations
https://arxiv.org/html/2211.13726v3,research/idea_reassessment_four_questions_20260907.md:168
https://arxiv.org/html/2211.13726v3#S3.SS4,research/hardware_innovation_20260908/psn/next_hypotheses_independent.md:9
https://arxiv.org/html/2211.13726v4,research/concept_reassessment_20260906/report-source.md:117 || research/hardware_mechanisms_20260906/motion_default_state.md:41 || research/mechanism_rebuild_gh_20260906/report-source.md:139
https://arxiv.org/html/2302.03213v2,research/hardware_innovation_20260908/bn_state/response_zero_one_page.md:9
https://arxiv.org/html/2303.11629v2,research/hardware_innovation_20260908/psn/next_hypotheses_independent.md:9 || research/innovation_first_audit_20260906/report-source.md:7668 || research/innovation_first_audit_20260906/report-source.md:8091 || research/innovation_first_audit_20260906/report-source.md:10595 || research/innovation_first_audit_20260906/report-source.md:11864 || research/innovation_first_audit_20260906/report-source.md:12083
https://arxiv.org/html/2304.12760,research/hardware_innovation_20260908/psn/independent_review.md:17 || research/hardware_innovation_execution_plan_20260908.md:204 || research/idea_reassessment_four_questions_20260907.md:51
https://arxiv.org/html/2304.12760v3,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/consumer_pruning_work_order.md:52
https://arxiv.org/html/2304.12760v4,research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/DEEP_RESEARCH2.md:46 || research/hardware_innovation_20260908/exploration_tcasii_20260911/web/DEEP_RESEARCH_WORKFLOW.md:53
https://arxiv.org/html/2305.05187,research/hardware_innovation_20260908/exploration_tcasii_20260911/round4_wide/literature/V3_date_dac_iccad_fpga.md:32
https://arxiv.org/html/2305.12718,gptpro/ChatGPTpro-#硬件idea深挖0911.md:55
https://arxiv.org/html/2305.18334v2,research/fusion_delivery_20260907/report-source.md:104 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:133
https://arxiv.org/html/2307.01694,research/hardware_innovation_20260908/exploration_tcasii_20260911/web/DEEP_RESEARCH_WORKFLOW.md:54
https://arxiv.org/html/2307.01694v1,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/hardware_review.md:41 || research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/novelty_review.md:11
https://arxiv.org/html/2308.14711v2,research/hardware_innovation_20260908/algorithm/hidden_queries/novelty_review.md:7
https://arxiv.org/html/2309.03508v2,research/hardware_innovation_20260908/decoder/next_training_proposal.md:7 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:450
https://arxiv.org/html/2309.06626v1,research/hardware_innovation_20260908/sparsity_hardware_next_20260908.md:36 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:429
https://arxiv.org/html/2311.10770v2,research/hardware_innovation_20260908/algorithm/hidden_queries/novelty_review.md:7
https://arxiv.org/html/2311.14272v2,gptpro/ChatGPTpro-#硬件idea深挖0911.md:56
https://arxiv.org/html/2401.05626v1,research/innovation_first_audit_20260906/report-source.md:7706 || research/innovation_first_audit_20260906/report-source.md:8148
https://arxiv.org/html/2402.11662,research/innovation_first_audit_20260906/report-source.md:4294 || research/innovation_first_audit_20260906/report-source.md:4351 || research/innovation_first_audit_20260906/report-source.md:4655 || research/innovation_first_audit_20260906/report-source.md:4883 || research/innovation_first_audit_20260906/report-source.md:5097 || research/innovation_first_audit_20260906/report-source.md:5363
https://arxiv.org/html/2403.00849v2,research/hardware_innovation_20260908/algorithm/hidden_queries/novelty_review.md:12
https://arxiv.org/html/2404.00456v1,research/hardware_innovation_20260908/psn/gustavsnn_migration_notes.md:20 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:452
https://arxiv.org/html/2404.01882v1,research/concept_reassessment_20260906/report-source.md:115 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:285 || research/mechanism_rebuild_gh_20260906/report-source.md:139 || research/same_workload_c1c2_20260907/five_ideas_reassessment.md:39
https://arxiv.org/html/2404.08135v1,research/concept_reassessment_20260906/report-source.md:119 || research/idea_reassessment_four_questions_20260907.md:162
https://arxiv.org/html/2404.19489v2,research/innovation_first_audit_20260906/report-source.md:7687 || research/innovation_first_audit_20260906/report-source.md:8110
https://arxiv.org/html/2405.14474v1,research/hardware_innovation_20260908/psn/direct_class_review.md:13 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:453
https://arxiv.org/html/2406.10260v2,research/hardware_innovation_20260908/literature/conditional_execution_followup_20260908.md:13 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:455
https://arxiv.org/html/2406.10491,research/innovation_first_audit_20260906/report-source.md:2365 || research/innovation_first_audit_20260906/report-source.md:5078 || research/innovation_first_audit_20260906/report-source.md:5691
https://arxiv.org/html/2407.00088v1,research/hardware_innovation_20260908/bn_state/next_training_proposal.md:25 || research/innovation_radix_temporal_20260906/report.md:58
https://arxiv.org/html/2407.04182v1,research/hardware_innovation_20260908/literature/finite_broadcast_pruning_notes_20260908.md:13 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:49
https://arxiv.org/html/2407.14073,research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/DEEP_RESEARCH2.md:38 || research/hardware_innovation_20260908/exploration_tcasii_20260911/web/DEEP_RESEARCH_WORKFLOW.md:38
https://arxiv.org/html/2407.14073v1,research/hardware_innovation_20260908/literature/patch_trainable_fusion_followup_20260908.md:15
https://arxiv.org/html/2407.14073v2,gptpro/ChatGPTpro-#硬件idea深挖0911.md:51 || research/hardware_innovation_20260908/open_fusion_execution/ped_bitplanes/novelty_review.md:7 || research/hardware_innovation_20260908/open_fusion_execution/review/03_temporal_bitplanes_ped.md:7
https://arxiv.org/html/2407.14073v3,research/complete_transfer_20260907/report-source.md:62 || research/fusion_delivery_20260907/report-source.md:22 || research/hardware_innovation_20260908/README.md:228 || research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/fast_temporal_basis_prior_review.md:34 || research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/DEEP_RESEARCH2.md:42 || research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/DEEP_RESEARCH2.md:44 || research/hardware_innovation_execution_plan_20260908.md:204 || research/idea_reassessment_four_questions_20260907.md:69 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:31 || research/prosperity_fusion_20260906/README.md:98 || research/same_workload_c1c2_20260907/report-source.md:73
https://arxiv.org/html/2407.14073v3#S3,research/same_workload_c1c2_20260907/c2_independent_review.md:47 || research/same_workload_c1c2_20260907/c2_parallel_independent_review.md:31
https://arxiv.org/html/2407.20421v1,research/hardware_innovation_20260908/exploration_tcasii_20260911/round3_gap/web/DEEP_RESEARCH4.md:46 || research/hardware_innovation_20260908/exploration_tcasii_20260911/round3_gap/web/DEEP_RESEARCH4.md:47 || research/hardware_innovation_20260908/exploration_tcasii_20260911/round3_gap/web/DEEP_RESEARCH4.md:48 || research/hardware_innovation_20260908/sparsity_hardware_next_20260908.md:32
https://arxiv.org/html/2407.20496v1,gptpro/ChatGPTpro-#硬件idea深挖0911.md:53 || gptpro/ChatGPTpro-#硬件idea深挖0911.md:379 || research/hardware_innovation_20260908/PRO_GROK_PROGRESS_20260911.md:17 || research/hardware_innovation_20260908/algorithm/group_pruning_probe/README.md:9 || research/hardware_innovation_20260908/literature/sparsity_candidate_review_20260908.md:11 || research/hardware_innovation_20260908/literature/sparsity_transfer_followup_20260908.md:12 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:56
https://arxiv.org/html/2408.15578v1,research/hardware_innovation_execution_plan_20260908.md:204 || research/idea_reassessment_four_questions_20260907.md:69 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:85
https://arxiv.org/html/2408.15578v2,research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/R2W1.md:365 || research/hardware_innovation_20260908/exploration_tcasii_20260911/web/DEEP_RESEARCH_WORKFLOW.md:39
https://arxiv.org/html/2409.03368v1,research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/R2W1.md:69
https://arxiv.org/html/2409.04082,research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/DEEP_RESEARCH2.md:46 || research/innovation_first_audit_20260906/report-source.md:4845 || research/innovation_first_audit_20260906/report-source.md:5230
https://arxiv.org/html/2409.05227,research/hardware_innovation_20260908/open_fusion_execution/review/03_temporal_bitplanes_ped.md:7
https://arxiv.org/html/2409.05227v1,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/preview_gate_only_review.md:7 || research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_cmvm/bbs/README.md:9 || research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_fusion_one_page.md:19 || research/hardware_innovation_20260908/open_fusion_execution/ped_bitplanes/novelty_review.md:7
https://arxiv.org/html/2409.13625v1,gptpro/ChatGPTpro-#硬件idea深挖0911.md:60 || gptpro/ChatGPTpro-#硬件idea深挖0911.md:598
https://arxiv.org/html/2410.23082,research/hardware_innovation_20260908/exploration_tcasii_20260911/round3_gap/literature/R3L3_hybrid_cores.md:28
https://arxiv.org/html/2410.23082v1,research/hardware_innovation_20260908/exploration_tcasii_20260911/round3_gap/web/DEEP_RESEARCH4.md:42 || research/hardware_innovation_20260908/exploration_tcasii_20260911/round3_gap/web/DEEP_RESEARCH4.md:43
https://arxiv.org/html/2411.02854v1,research/innovation_first_audit_20260906/report-source.md:7226 || research/innovation_first_audit_20260906/report-source.md:7863 || research/innovation_first_audit_20260906/report-source.md:10424 || research/innovation_first_audit_20260906/report-source.md:11674 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:307
https://arxiv.org/html/2411.06360v2,research/prosperity_fusion_20260906/README.md:98
https://arxiv.org/html/2411.06360v3,research/complete_transfer_20260907/report-source.md:62 || research/fusion_delivery_20260907/report-source.md:22 || research/hardware_innovation_20260908/psn/direct_class_review.md:14 || research/innovation_first_audit_20260906/candidate_cards_v1.md:11 || research/innovation_first_audit_20260906/report-source.md:110 || research/innovation_first_audit_20260906/synthesis.md:110 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:36
https://arxiv.org/html/2411.07397,research/hardware_innovation_20260908/exploration_tcasii_20260911/round4_wide/literature/V3_date_dac_iccad_fpga.md:25
https://arxiv.org/html/2411.12692v2,gptpro/ChatGPTpro-#硬件idea深挖0911.md:57 || gptpro/ChatGPTpro-#硬件idea深挖0911.md:463 || research/hardware_innovation_20260908/literature/conditional_execution_followup_20260908.md:12 || research/hardware_innovation_20260908/literature/patch_conditional_fusion_followup_20260908.md:12 || research/hardware_innovation_20260908/literature/sparsity_candidate_review_20260908.md:25 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:160
https://arxiv.org/html/2411.15409,research/hardware_innovation_20260908/exploration_tcasii_20260911/round3_gap/literature/R3L3_hybrid_cores.md:27 || research/hardware_innovation_20260908/exploration_tcasii_20260911/round3_gap/web/R3W1_date_asna_eraf.md:9 || research/hardware_innovation_20260908/exploration_tcasii_20260911/round4_wide/literature/V3_date_dac_iccad_fpga.md:21
https://arxiv.org/html/2411.15409v1,research/hardware_innovation_20260908/exploration_tcasii_20260911/round3_gap/web/DEEP_RESEARCH4.md:40 || research/hardware_innovation_20260908/exploration_tcasii_20260911/round3_gap/web/DEEP_RESEARCH4.md:41
https://arxiv.org/html/2412.09105v1,research/mechanism_rebuild_gh_20260906/report-source.md:139
https://arxiv.org/html/2412.11284v1,research/innovation_radix_temporal_20260906/report.md:121
https://arxiv.org/html/2412.13724v2,research/hardware_innovation_20260908/literature/patch_conditional_fusion_followup_20260908.md:143 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:460
https://arxiv.org/html/2501.07825,research/innovation_first_audit_20260906/report-source.md:4408 || research/innovation_first_audit_20260906/report-source.md:5615 || research/innovation_first_audit_20260906/report-source.md:6993
https://arxiv.org/html/2501.07952v1,research/hardware_innovation_20260908/psn/gustavsnn_hardware_direction.md:90 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:454
https://arxiv.org/html/2501.10658,research/hardware_innovation_20260908/README.md:173
https://arxiv.org/html/2501.10658v1,research/hardware_innovation_20260908/algorithm/hidden_queries/novelty_review.md:10 || research/hardware_innovation_20260908/bn_state/next_training_proposal.md:3 || research/hardware_innovation_20260908/bn_state/next_training_proposal.md:24 || research/hardware_innovation_20260908/bn_state/response_zero_one_page.md:9 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:131
https://arxiv.org/html/2501.14484,research/hardware_innovation_20260908/README.md:228 || research/hardware_innovation_20260908/decoder/next_training_proposal.md:7 || research/hardware_innovation_20260908/literature/patch_trainable_fusion_followup_20260908.md:15 || research/hardware_innovation_20260908/psn/direct_class_review.md:12 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:286
